,Method,Rejection Rate,Selection Threshold,Accuracy,Precision,Recall,F1-Score,AU-ARC
129,max,0.2,0.25,0.9250985545335085,0.9198060425214473,0.972397476340694,0.9453709028177113,0.8534556605110147
130,max,0.2,0.5,0.9287779237844941,0.9262325931501694,0.9704258675078864,0.9478143654920085,0.8534556605110147
131,max,0.2,0.75,0.928515111695138,0.9262048192771084,0.9700315457413249,0.9476117103235747,0.8534556605110147
132,max,0.3,0.0,0.9333333333333333,0.927405498281787,0.9760397830018083,0.9511013215859031,0.8534556605110147
133,max,0.3,0.25,0.9375375375375375,0.9333910034602076,0.9755877034358047,0.9540229885057471,0.8534556605110147
134,max,0.3,0.5,0.9387387387387387,0.9357638888888888,0.9746835443037974,0.9548272807794509,0.8534556605110147
135,max,0.3,0.75,0.9387387387387387,0.9357638888888888,0.9746835443037974,0.9548272807794509,0.8534556605110147
136,max,0.4,0.0,0.9495444989488437,0.9439918533604889,0.9819915254237288,0.9626168224299065,0.8534556605110147
137,max,0.4,0.25,0.9537491240364401,0.9497950819672131,0.9819915254237288,0.965625,0.8534556605110147
138,max,0.4,0.5,0.9544498948843728,0.9507692307692308,0.9819915254237288,0.9661281917665451,0.8534556605110147
139,max,0.4,0.75,0.9544498948843728,0.9507692307692308,0.9819915254237288,0.9661281917665451,0.8534556605110147
140,max,0.5,0.0,0.9562657695542472,0.9511138613861386,0.9839948783610756,0.9672750157331655,0.8534556605110147
141,max,0.5,0.25,0.9596299411269975,0.9558457711442786,0.9839948783610756,0.9697160883280758,0.8534556605110147
142,max,0.5,0.5,0.9596299411269975,0.9558457711442786,0.9839948783610756,0.9697160883280758,0.8534556605110147
143,max,0.5,0.75,0.9596299411269975,0.9558457711442786,0.9839948783610756,0.9697160883280758,0.8534556605110147
144,max,0.6,0.0,0.9679453494482396,0.9633671083398285,0.9888,0.9759178839320963,0.8534556605110147
145,max,0.6,0.25,0.9695218076720967,0.965625,0.9888,0.9770750988142293,0.8534556605110147
146,max,0.6,0.5,0.9695218076720967,0.965625,0.9888,0.9770750988142293,0.8534556605110147
147,max,0.6,0.75,0.9695218076720967,0.965625,0.9888,0.9770750988142293,0.8534556605110147
148,max,0.7000000000000001,0.0,0.9768745620182201,0.9743589743589743,0.9916492693110647,0.9829280910501811,0.8534556605110147
149,max,0.7000000000000001,0.25,0.9775753328661527,0.9753593429158111,0.9916492693110647,0.9834368530020704,0.8534556605110147
150,max,0.7000000000000001,0.5,0.9775753328661527,0.9753593429158111,0.9916492693110647,0.9834368530020704,0.8534556605110147
151,max,0.7000000000000001,0.75,0.9775753328661527,0.9753593429158111,0.9916492693110647,0.9834368530020704,0.8534556605110147
152,max,0.8,0.0,0.9831932773109243,0.9819004524886877,0.9938931297709923,0.9878603945371776,0.8534556605110147
153,max,0.8,0.25,0.9831932773109243,0.9819004524886877,0.9938931297709923,0.9878603945371776,0.8534556605110147
154,max,0.8,0.5,0.9831932773109243,0.9819004524886877,0.9938931297709923,0.9878603945371776,0.8534556605110147
155,max,0.8,0.75,0.9831932773109243,0.9819004524886877,0.9938931297709923,0.9878603945371776,0.8534556605110147
156,max,0.9,0.0,0.9810924369747899,0.9821958456973294,0.9910179640718563,0.9865871833084948,0.8534556605110147
157,max,0.9,0.25,0.9810924369747899,0.9821958456973294,0.9910179640718563,0.9865871833084948,0.8534556605110147
158,max,0.9,0.5,0.9810924369747899,0.9821958456973294,0.9910179640718563,0.9865871833084948,0.8534556605110147
159,max,0.9,0.75,0.9810924369747899,0.9821958456973294,0.9910179640718563,0.9865871833084948,0.8534556605110147
