,Model,Method,Rejection Rate,Accuracy,Precision,Recall,F1-Score,AU-ARC
7,Random_Forest,min,0.35000000000000003,0.953757225433526,0.875,0.9545454545454546,0.9130434782608695,0.9025345289256141
8,Random_Forest,min,0.4,0.949685534591195,0.8604651162790697,0.9487179487179487,0.9024390243902439,0.9025345289256141
9,Random_Forest,min,0.45,0.958904109589041,0.8717948717948718,0.9714285714285714,0.918918918918919,0.9025345289256141
10,Random_Forest,min,0.5,0.9624060150375939,0.8823529411764706,0.967741935483871,0.9230769230769231,0.9025345289256141
11,Random_Forest,min,0.55,0.9583333333333334,0.8709677419354839,0.9642857142857143,0.9152542372881356,0.9025345289256141
12,Random_Forest,min,0.6,0.9716981132075472,0.88,1.0,0.9361702127659575,0.9025345289256141
13,Random_Forest,min,0.65,0.967741935483871,0.8636363636363636,1.0,0.926829268292683,0.9025345289256141
14,Random_Forest,min,0.7000000000000001,0.975,0.9,1.0,0.9473684210526315,0.9025345289256141
15,Random_Forest,min,0.75,0.9850746268656716,0.9285714285714286,1.0,0.9629629629629629,0.9025345289256141
16,Random_Forest,min,0.8,0.9811320754716981,0.9,1.0,0.9473684210526315,0.9025345289256141
17,Random_Forest,min,0.85,0.975,0.8333333333333334,1.0,0.9090909090909091,0.9025345289256141
18,Random_Forest,min,0.9,1.0,1.0,1.0,1.0,0.9025345289256141
19,Random_Forest,min,0.9500000000000001,1.0,0.0,0.0,0.0,0.9025345289256141
0,Gradient_Boosting,min,0.0,0.8566037735849057,0.7475728155339806,0.8651685393258427,0.8020833333333334,0.8990532789126716
1,Gradient_Boosting,min,0.05,0.8690476190476191,0.7741935483870968,0.8571428571428571,0.8135593220338984,0.8990532789126716
2,Gradient_Boosting,min,0.1,0.895397489539749,0.8095238095238095,0.8831168831168831,0.84472049689441,0.8990532789126716
3,Gradient_Boosting,min,0.15,0.9070796460176991,0.8311688311688312,0.8888888888888888,0.8590604026845637,0.8990532789126716
4,Gradient_Boosting,min,0.2,0.910377358490566,0.8260869565217391,0.890625,0.8571428571428571,0.8990532789126716
5,Gradient_Boosting,min,0.25,0.9195979899497487,0.84375,0.9,0.8709677419354839,0.8990532789126716
6,Gradient_Boosting,min,0.3,0.9247311827956989,0.8448275862068966,0.9074074074074074,0.875,0.8990532789126716
7,Gradient_Boosting,min,0.35000000000000003,0.9364161849710982,0.8545454545454545,0.94,0.8952380952380953,0.8990532789126716
8,Gradient_Boosting,min,0.4,0.949685534591195,0.875,0.9545454545454546,0.9130434782608695,0.8990532789126716
9,Gradient_Boosting,min,0.45,0.952054794520548,0.8780487804878049,0.9473684210526315,0.9113924050632911,0.8990532789126716
10,Gradient_Boosting,min,0.5,0.9548872180451128,0.8947368421052632,0.9444444444444444,0.918918918918919,0.8990532789126716
11,Gradient_Boosting,min,0.55,0.9583333333333334,0.896551724137931,0.9285714285714286,0.9122807017543859,0.8990532789126716
12,Gradient_Boosting,min,0.6,0.9622641509433962,0.8846153846153846,0.9583333333333334,0.92,0.8990532789126716
13,Gradient_Boosting,min,0.65,0.967741935483871,0.9,0.9473684210526315,0.9230769230769231,0.8990532789126716
14,Gradient_Boosting,min,0.7000000000000001,0.975,0.8666666666666667,1.0,0.9285714285714286,0.8990532789126716
15,Gradient_Boosting,min,0.75,0.9701492537313433,0.7777777777777778,1.0,0.875,0.8990532789126716
16,Gradient_Boosting,min,0.8,1.0,1.0,1.0,1.0,0.8990532789126716
17,Gradient_Boosting,min,0.85,1.0,1.0,1.0,1.0,0.8990532789126716
18,Gradient_Boosting,min,0.9,1.0,0.0,0.0,0.0,0.8990532789126716
19,Gradient_Boosting,min,0.9500000000000001,1.0,0.0,0.0,0.0,0.8990532789126716
0,AdaBoost,min,0.0,0.8226415094339623,0.6909090909090909,0.8539325842696629,0.7638190954773869,0.8916109000157808
1,AdaBoost,min,0.05,0.8452380952380952,0.7211538461538461,0.8823529411764706,0.7936507936507936,0.8916109000157808
2,AdaBoost,min,0.1,0.8702928870292888,0.7448979591836735,0.9240506329113924,0.8248587570621468,0.8916109000157808
3,AdaBoost,min,0.15,0.8982300884955752,0.8045977011494253,0.9210526315789473,0.8588957055214724,0.8916109000157808
4,AdaBoost,min,0.2,0.910377358490566,0.8271604938271605,0.9305555555555556,0.8758169934640523,0.8916109000157808
5,AdaBoost,min,0.25,0.9195979899497487,0.8461538461538461,0.9428571428571428,0.8918918918918919,0.8916109000157808
