,Model,Method,Rejection Rate,Accuracy,Precision,Recall,F1-Score,AU-ARC
12,KNN,min,0.6,0.9506043089858118,0.94180225281602,0.99933598937583,0.9697164948453608,0.8793492190579572
13,KNN,min,0.65,0.9579579579579579,0.9506437768240343,0.9992481203007518,0.9743401759530792,0.8793492190579572
14,KNN,min,0.7000000000000001,0.9635599159074982,0.9570345408593092,0.9991204925241864,0.9776247848537005,0.8793492190579572
15,KNN,min,0.75,0.968040370058873,0.9623217922606925,0.9989429175475687,0.9802904564315352,0.8793492190579572
16,KNN,min,0.8,0.9800420168067226,0.9755469755469756,1.0,0.9876221498371336,0.8793492190579572
17,KNN,min,0.85,0.9775910364145658,0.9728813559322034,1.0,0.9862542955326461,0.8793492190579572
18,KNN,min,0.9,0.9789915966386554,0.974937343358396,1.0,0.9873096446700508,0.8793492190579572
19,KNN,min,0.9500000000000001,0.9873949579831933,0.9847715736040609,1.0,0.9923273657289002,0.8793492190579572
0,SVM_Linear,min,0.0,0.7975189234650967,0.8041296243188988,0.9092088197146563,0.8534469639324304,0.8434350472524819
1,SVM_Linear,min,0.05,0.810577561407391,0.8132192387134848,0.9251426653239342,0.8655778894472361,0.8434350472524819
2,SVM_Linear,min,0.1,0.8269096005606167,0.827543805717799,0.9373259052924791,0.8790204081632653,0.8434350472524819
3,SVM_Linear,min,0.15,0.8362602028196884,0.8351507376523413,0.9462209302325582,0.8872231686541737,0.8434350472524819
4,SVM_Linear,min,0.2,0.8486202365308804,0.8485772357723578,0.9510250569476082,0.8968850698174007,0.8434350472524819
5,SVM_Linear,min,0.25,0.864031398934679,0.8623655913978494,0.9597128041483846,0.9084387389088163,0.8434350472524819
6,SVM_Linear,min,0.3,0.872072072072072,0.86923370186809,0.9648751586965721,0.914560770156438,0.8434350472524819
7,SVM_Linear,min,0.35000000000000003,0.8829236739974127,0.8771428571428571,0.9723981900452489,0.9223175965665236,0.8434350472524819
8,SVM_Linear,min,0.4,0.8906797477224947,0.8825591586327782,0.9786200194363459,0.928110599078341,0.8434350472524819
9,SVM_Linear,min,0.45,0.8994648318042814,0.8883587786259542,0.9846641988365944,0.9340356157511913,0.8434350472524819
10,SVM_Linear,min,0.5,0.9074852817493693,0.8955696202531646,0.9872093023255814,0.9391592920353983,0.8434350472524819
11,SVM_Linear,min,0.55,0.9089210649229332,0.8963270142180095,0.9869536855838226,0.9394597950946911,0.8434350472524819
12,SVM_Linear,min,0.6,0.9101418812401472,0.8939597315436242,0.9903345724907063,0.9396825396825397,0.8434350472524819
13,SVM_Linear,min,0.65,0.9105105105105105,0.8929133858267716,0.988666085440279,0.9383533305750931,0.8434350472524819
14,SVM_Linear,min,0.7000000000000001,0.9173090399439383,0.8972407231208372,0.9895068205666316,0.9411177644710579,0.8434350472524819
15,SVM_Linear,min,0.75,0.9175777964676198,0.8931572629051621,0.9880478087649402,0.9382093316519546,0.8434350472524819
16,SVM_Linear,min,0.8,0.917016806722689,0.8836833602584814,0.9873646209386282,0.9326513213981245,0.8434350472524819
17,SVM_Linear,min,0.85,0.9229691876750701,0.8793103448275862,0.9834710743801653,0.9284785435630689,0.8434350472524819
18,SVM_Linear,min,0.9,0.9327731092436975,0.8636363636363636,0.9715909090909091,0.9144385026737968,0.8434350472524819
19,SVM_Linear,min,0.9500000000000001,0.9873949579831933,0.9,0.8181818181818182,0.8571428571428571,0.8434350472524819
0,SVM_Polynomial,min,0.0,0.8671152228763667,0.8591095489162273,0.9510376134889753,0.9027393044013543,0.8957304866270797
1,SVM_Polynomial,min,0.05,0.8802832485063067,0.8712811171827566,0.9608302644794108,0.913867218595765,0.8957304866270797
2,SVM_Polynomial,min,0.1,0.8969866853538893,0.8866666666666667,0.9708029197080292,0.926829268292683,0.8957304866270797
3,SVM_Polynomial,min,0.15,0.9089784813257482,0.8979933110367893,0.9770742358078602,0.9358661554548623,0.8957304866270797
4,SVM_Polynomial,min,0.2,0.9195795006570302,0.911190053285968,0.978634109118657,0.9437086092715232,0.8957304866270797
5,SVM_Polynomial,min,0.25,0.9257078777684329,0.9182198554583492,0.9797077922077922,0.9479677989397212,0.8957304866270797
6,SVM_Polynomial,min,0.3,0.933933933933934,0.9262597296190086,0.9826162538026945,0.9536060733867566,0.8957304866270797
7,SVM_Polynomial,min,0.35000000000000003,0.9404915912031048,0.933184855233853,0.9840300610615312,0.9579332418838592,0.8957304866270797
8,SVM_Polynomial,min,0.4,0.9470918009810791,0.939453125,0.9861609431060995,0.962240560140035,0.8957304866270797
9,SVM_Polynomial,min,0.45,0.9499235474006116,0.9429657794676806,0.985244040862656,0.9636414099361643,0.8957304866270797
10,SVM_Polynomial,min,0.5,0.9545836837678722,0.9471419791026429,0.9859245041586693,0.9661442006269593,0.8957304866270797
11,SVM_Polynomial,min,0.55,0.9560952825782345,0.9484827099505999,0.9846153846153847,0.9662113587347232,0.8957304866270797
12,SVM_Polynomial,min,0.6,0.9595375722543352,0.9521452145214522,0.9838022165387894,0.9677148846960167,0.8957304866270797
13,SVM_Polynomial,min,0.65,0.9615615615615616,0.9544072948328267,0.9802289281997919,0.9671457905544147,0.8957304866270797
14,SVM_Polynomial,min,0.7000000000000001,0.9600560616678346,0.9485199485199485,0.9774535809018567,0.9627694317439582,0.8957304866270797
15,SVM_Polynomial,min,0.75,0.960470984020185,0.9411764705882353,0.974169741697417,0.957388939256573,0.8957304866270797
16,SVM_Polynomial,min,0.8,0.9642857142857143,0.9403409090909091,0.9622093023255814,0.9511494252873564,0.8957304866270797
