,Method,Rejection Rate,Rejection Threshold,Accuracy,Precision,Recall,F1-Score,AU-ARC
113,min,0.8,0.25,0.7801465689540307,0.4948453608247423,0.44036697247706424,0.46601941747572817,0.697969824994621
114,min,0.8,0.5,0.7854763491005996,0.5084175084175084,0.4617737003058104,0.483974358974359,0.697969824994621
115,min,0.8,0.75,0.7854763491005996,0.5084175084175084,0.4617737003058104,0.483974358974359,0.697969824994621
116,min,0.9,0.0,0.7323568575233023,0.3764705882352941,0.4025157232704403,0.3890577507598784,0.697969824994621
117,min,0.9,0.25,0.7816245006657789,0.48175182481751827,0.41509433962264153,0.44594594594594594,0.697969824994621
118,min,0.9,0.5,0.7829560585885486,0.4861111111111111,0.44025157232704404,0.46204620462046203,0.697969824994621
119,min,0.9,0.75,0.7829560585885486,0.4861111111111111,0.44025157232704404,0.46204620462046203,0.697969824994621
120,max,0.0,0.0,0.7372350353286229,0.3993548387096774,0.3731163351416516,0.38578996572140856,0.7168338652796542
121,max,0.0,0.25,0.7829622716971071,0.509929532351057,0.4798071127185051,0.49440993788819876,0.7168338652796542
122,max,0.0,0.5,0.7836288494867351,0.5107913669064749,0.5135623869801085,0.5121731289449954,0.7168338652796542
123,max,0.0,0.75,0.7836288494867351,0.5107913669064749,0.5135623869801085,0.5121731289449954,0.7168338652796542
124,max,0.1,0.0,0.7378166197600355,0.41151685393258425,0.38603425559947296,0.398368456832087,0.7168338652796542
125,max,0.1,0.25,0.7843282476670123,0.5216178521617852,0.4927536231884058,0.5067750677506775,0.7168338652796542
126,max,0.1,0.5,0.7861057621093172,0.5242782152230971,0.5263504611330698,0.5253122945430638,0.7168338652796542
127,max,0.1,0.75,0.7861057621093172,0.5242782152230971,0.5263504611330698,0.5253122945430638,0.7168338652796542
128,max,0.2,0.0,0.743709381769705,0.4277907884465261,0.4050258684405026,0.4160971905846621,0.7168338652796542
129,max,0.2,0.25,0.7932011331444759,0.5432098765432098,0.5203252032520326,0.531521328803322,0.7168338652796542
130,max,0.2,0.5,0.7950341609731711,0.5451210564930301,0.549150036954915,0.5471281296023565,0.7168338652796542
131,max,0.2,0.75,0.7950341609731711,0.5451210564930301,0.549150036954915,0.5471281296023565,0.7168338652796542
132,max,0.3,0.0,0.7505237097695677,0.4482758620689655,0.42497904442581724,0.43631669535283996,0.7168338652796542
133,max,0.3,0.25,0.8025138068939249,0.5665529010238908,0.5565800502933781,0.5615221987315011,0.7168338652796542
134,max,0.3,0.5,0.8032755665587508,0.5646203554119548,0.5859178541492037,0.5750719868366927,0.7168338652796542
135,max,0.3,0.75,0.8032755665587508,0.5646203554119548,0.5859178541492037,0.5750719868366927,0.7168338652796542
136,max,0.4,0.0,0.7520550988669185,0.4697265625,0.45635673624288425,0.4629451395572666,0.7168338652796542
137,max,0.4,0.25,0.8095978671406354,0.5904499540863177,0.610056925996205,0.6000933271115259,0.7168338652796542
138,max,0.4,0.5,0.8102643856920684,0.5869565217391305,0.6404174573055028,0.6125226860254084,0.7168338652796542
139,max,0.4,0.75,0.8102643856920684,0.5869565217391305,0.6404174573055028,0.6125226860254084,0.7168338652796542
140,max,0.5,0.0,0.7573980271927486,0.5034168564920274,0.48253275109170307,0.4927536231884058,0.7168338652796542
141,max,0.5,0.25,0.8165822447347374,0.6175257731958763,0.6539301310043668,0.6352067868504772,0.7168338652796542
142,max,0.5,0.5,0.8168488403092509,0.611489776046738,0.6855895196506551,0.6464230571281523,0.7168338652796542
143,max,0.5,0.75,0.8168488403092509,0.611489776046738,0.6855895196506551,0.6464230571281523,0.7168338652796542
144,max,0.6,0.0,0.7677440853048983,0.5526675786593708,0.5219638242894057,0.5368770764119601,0.7168338652796542
