,Method,Rejection Rate,Rejection Threshold,Accuracy,Precision,Recall,F1-Score,AU-ARC
52,median,0.3,0.0,0.6813813813813814,0.9647482014388489,0.5699107522311943,0.7165375367352391,0.8171372177228936
53,median,0.3,0.25,0.9387387387387387,0.9279171644763042,0.9902252443688908,0.9580592105263158,0.8171372177228936
54,median,0.3,0.5,0.9384384384384384,0.927547770700637,0.9902252443688908,0.9578622816032888,0.8171372177228936
55,median,0.3,0.75,0.9384384384384384,0.927547770700637,0.9902252443688908,0.9578622816032888,0.8171372177228936
56,median,0.4,0.0,0.7245970567624387,0.9699924981245311,0.6341343795978421,0.7669039145907474,0.8171372177228936
57,median,0.4,0.25,0.9572529782761037,0.9502113668388915,0.9921530161844041,0.9707293666026872,0.8171372177228936
58,median,0.4,0.5,0.9572529782761037,0.9502113668388915,0.9921530161844041,0.9707293666026872,0.8171372177228936
59,median,0.4,0.75,0.9572529782761037,0.9502113668388915,0.9921530161844041,0.9707293666026872,0.8171372177228936
60,median,0.5,0.0,0.7813288477712363,0.9731270358306189,0.7104637336504162,0.8213058419243986,0.8171372177228936
61,median,0.5,0.25,0.9646761984861227,0.9581422018348624,0.9934601664684899,0.9754816112084063,0.8171372177228936
62,median,0.5,0.5,0.9646761984861227,0.9581422018348624,0.9934601664684899,0.9754816112084063,0.8171372177228936
63,median,0.5,0.75,0.9646761984861227,0.9581422018348624,0.9934601664684899,0.9754816112084063,0.8171372177228936
64,median,0.6,0.0,0.8638991066736732,0.9822761194029851,0.814385150812065,0.8904862579281184,0.8171372177228936
65,median,0.6,0.25,0.9716237519705728,0.9661399548532731,0.9930394431554525,0.9794050343249427,0.8171372177228936
66,median,0.6,0.5,0.9716237519705728,0.9661399548532731,0.9930394431554525,0.9794050343249427,0.8171372177228936
67,median,0.6,0.75,0.9716237519705728,0.9661399548532731,0.9930394431554525,0.9794050343249427,0.8171372177228936
68,median,0.7000000000000001,0.0,0.9222144358794674,0.9903614457831326,0.8886486486486487,0.9367521367521368,0.8171372177228936
69,median,0.7000000000000001,0.25,0.9810791871058164,0.9797008547008547,0.9913513513513513,0.9854916711445459,0.8171372177228936
70,median,0.7000000000000001,0.5,0.9810791871058164,0.9797008547008547,0.9913513513513513,0.9854916711445459,0.8171372177228936
71,median,0.7000000000000001,0.75,0.9810791871058164,0.9797008547008547,0.9913513513513513,0.9854916711445459,0.8171372177228936
72,median,0.8,0.0,0.967436974789916,0.9942528735632183,0.9488117001828154,0.971000935453695,0.8171372177228936
73,median,0.8,0.25,0.9894957983193278,0.994475138121547,0.9872029250457038,0.9908256880733946,0.8171372177228936
74,median,0.8,0.5,0.9894957983193278,0.994475138121547,0.9872029250457038,0.9908256880733946,0.8171372177228936
75,median,0.8,0.75,0.9894957983193278,0.994475138121547,0.9872029250457038,0.9908256880733946,0.8171372177228936
76,median,0.9,0.0,0.9957983193277311,0.9951923076923077,0.9951923076923077,0.9951923076923077,0.8171372177228936
77,median,0.9,0.25,0.9957983193277311,0.9951923076923077,0.9951923076923077,0.9951923076923077,0.8171372177228936
78,median,0.9,0.5,0.9957983193277311,0.9951923076923077,0.9951923076923077,0.9951923076923077,0.8171372177228936
79,median,0.9,0.75,0.9957983193277311,0.9951923076923077,0.9951923076923077,0.9951923076923077,0.8171372177228936
80,min,0.0,0.0,0.6272077375946173,0.9486652977412731,0.4494163424124514,0.6099009900990099,0.8183403727778031
81,min,0.0,0.25,0.864592094196804,0.8594578668238068,0.9458495460440985,0.9005866008027169,0.8183403727778031
82,min,0.0,0.5,0.8660639192598822,0.8557720267519627,0.9542801556420234,0.9023455465276713,0.8183403727778031
83,min,0.0,0.75,0.8660639192598822,0.8557720267519627,0.9542801556420234,0.9023455465276713,0.8183403727778031
84,min,0.1,0.0,0.6475122634898388,0.9486652977412731,0.49148936170212765,0.6475122634898388,0.8183403727778031
85,min,0.1,0.25,0.8969866853538893,0.8865778355541112,0.9673758865248226,0.9252162116330337,0.8183403727778031
86,min,0.1,0.5,0.8953515533753796,0.8828276307295029,0.9698581560283688,0.92429874957756,0.8183403727778031
87,min,0.1,0.75,0.8953515533753796,0.8828276307295029,0.9698581560283688,0.92429874957756,0.8183403727778031
88,min,0.2,0.0,0.6770039421813403,0.9486652977412731,0.5456692913385827,0.6928267933016746,0.8183403727778031
89,min,0.2,0.25,0.9201051248357425,0.9113318616629875,0.9751968503937007,0.9421833396728794,0.8183403727778031
90,min,0.2,0.5,0.9187910643889619,0.9087577867350678,0.9763779527559056,0.9413550958436135,0.8183403727778031
91,min,0.2,0.75,0.9187910643889619,0.9087577867350678,0.9763779527559056,0.9413550958436135,0.8183403727778031
92,min,0.3,0.0,0.7267267267267268,0.9486652977412731,0.6240432237730752,0.752851711026616,0.8183403727778031
93,min,0.3,0.25,0.9372372372372373,0.9288150042625746,0.9810895992796038,0.9542369170133567,0.8183403727778031
94,min,0.3,0.5,0.9357357357357358,0.9261146496815287,0.9819900945520036,0.9532342657342657,0.8183403727778031
95,min,0.3,0.75,0.9357357357357358,0.9261146496815287,0.9819900945520036,0.9532342657342657,0.8183403727778031
96,min,0.4,0.0,0.7960756832515767,0.9486652977412731,0.7321711568938193,0.8264758497316637,0.8183403727778031
97,min,0.4,0.25,0.9505956552207429,0.9424242424242424,0.9857369255150554,0.9635941130906274,0.8183403727778031
98,min,0.4,0.5,0.9484933426769446,0.9391348088531187,0.9862651875330164,0.9621231641329554,0.8183403727778031
99,min,0.4,0.75,0.9484933426769446,0.9391348088531187,0.9862651875330164,0.9621231641329554,0.8183403727778031
100,min,0.5,0.0,0.9091673675357443,0.9486652977412731,0.9076620825147348,0.927710843373494,0.8183403727778031
101,min,0.5,0.25,0.9545836837678722,0.9476340694006309,0.9836280288146693,0.9652956298200515,0.8183403727778031
102,min,0.5,0.5,0.9533221194280909,0.9452830188679245,0.9842829076620825,0.9643888354186718,0.8183403727778031
103,min,0.5,0.75,0.9533221194280909,0.9452830188679245,0.9842829076620825,0.9643888354186718,0.8183403727778031
104,min,0.6,0.0,0.9527062532842879,0.9491017964071856,0.9829457364341085,0.9657273419649657,0.8183403727778031
105,min,0.6,0.25,0.9563846558066211,0.9513836948391923,0.986046511627907,0.9684050247430529,0.8183403727778031
106,min,0.6,0.5,0.954808197582764,0.9485842026825634,0.9868217054263566,0.9673252279635258,0.8183403727778031
107,min,0.6,0.75,0.954808197582764,0.9485842026825634,0.9868217054263566,0.9673252279635258,0.8183403727778031
108,min,0.7000000000000001,0.0,0.9544498948843728,0.9515331355093967,0.983640081799591,0.9673202614379085,0.8183403727778031
109,min,0.7000000000000001,0.25,0.9586545199719692,0.9554013875123885,0.9856850715746421,0.9703069954705587,0.8183403727778031
110,min,0.7000000000000001,0.5,0.956552207428171,0.9516765285996055,0.9867075664621677,0.9688755020080321,0.8183403727778031
111,min,0.7000000000000001,0.75,0.956552207428171,0.9516765285996055,0.9867075664621677,0.9688755020080321,0.8183403727778031
112,min,0.8,0.0,0.9527310924369747,0.9502923976608187,0.983358547655068,0.966542750929368,0.8183403727778031
113,min,0.8,0.25,0.9569327731092437,0.9545454545454546,0.9848714069591528,0.9694713328369322,0.8183403727778031
114,min,0.8,0.5,0.9558823529411765,0.9518248175182482,0.9863842662632375,0.9687964338781575,0.8183403727778031
115,min,0.8,0.75,0.9558823529411765,0.9518248175182482,0.9863842662632375,0.9687964338781575,0.8183403727778031
116,min,0.9,0.0,0.9663865546218487,0.9589442815249267,0.993920972644377,0.9761194029850746,0.8183403727778031
117,min,0.9,0.25,0.9684873949579832,0.961764705882353,0.993920972644377,0.9775784753363229,0.8183403727778031
118,min,0.9,0.5,0.9684873949579832,0.9590643274853801,0.9969604863221885,0.977645305514158,0.8183403727778031
119,min,0.9,0.75,0.9684873949579832,0.9590643274853801,0.9969604863221885,0.977645305514158,0.8183403727778031
120,max,0.0,0.0,0.6272077375946173,0.9486652977412731,0.4494163424124514,0.6099009900990099,0.7980279231292102
121,max,0.0,0.25,0.864592094196804,0.8594578668238068,0.9458495460440985,0.9005866008027169,0.7980279231292102
122,max,0.0,0.5,0.8660639192598822,0.8557720267519627,0.9542801556420234,0.9023455465276713,0.7980279231292102
123,max,0.0,0.75,0.8660639192598822,0.8557720267519627,0.9542801556420234,0.9023455465276713,0.7980279231292102
124,max,0.1,0.0,0.6395701938799346,0.9504132231404959,0.4840406874780779,0.6414129676969557,0.7980279231292102
125,max,0.1,0.25,0.885073580939033,0.8759961746891936,0.9638723254998246,0.9178356713426854,0.7980279231292102
126,max,0.1,0.5,0.8860079420696099,0.8737741221132553,0.9687828831988776,0.9188290086493679,0.7980279231292102
127,max,0.1,0.75,0.8860079420696099,0.8737741221132553,0.9687828831988776,0.9188290086493679,0.7980279231292102
128,max,0.2,0.0,0.6567674113009199,0.9566130160951715,0.5235541937954806,0.6767326732673268,0.7980279231292102
129,max,0.2,0.25,0.9098554533508542,0.9001411432604093,0.9770202987361164,0.9370064279155188,0.7980279231292102
130,max,0.2,0.5,0.9098554533508542,0.8987341772151899,0.9789352738414401,0.937121906507791,0.7980279231292102
131,max,0.2,0.75,0.9098554533508542,0.8987341772151899,0.9789352738414401,0.937121906507791,0.7980279231292102
132,max,0.3,0.0,0.6771771771771772,0.9603460706560922,0.5663265306122449,0.7124899705803691,0.7980279231292102
133,max,0.3,0.25,0.9261261261261261,0.916205533596838,0.9855442176870748,0.9496108152396558,0.7980279231292102
134,max,0.3,0.5,0.9258258258258258,0.9155151993683379,0.985969387755102,0.9494370522006141,0.7980279231292102
135,max,0.3,0.75,0.9258258258258258,0.9155151993683379,0.985969387755102,0.9494370522006141,0.7980279231292102
136,max,0.4,0.0,0.6993693062368606,0.9654913728432108,0.6131491186279181,0.75,0.7980279231292102
137,max,0.4,0.25,0.9376313945339874,0.9289861545332738,0.9909480705097665,0.958967266021208,0.7980279231292102
138,max,0.4,0.5,0.9376313945339874,0.9289861545332738,0.9909480705097665,0.958967266021208,0.7980279231292102
139,max,0.4,0.75,0.9376313945339874,0.9289861545332738,0.9909480705097665,0.958967266021208,0.7980279231292102
140,max,0.5,0.0,0.7388561816652649,0.9707554833468724,0.6713483146067416,0.7937562271670542,0.7980279231292102
141,max,0.5,0.25,0.9482758620689655,0.9399893786510887,0.9943820224719101,0.9664209664209664,0.7980279231292102
142,max,0.5,0.5,0.9482758620689655,0.9399893786510887,0.9943820224719101,0.9664209664209664,0.7980279231292102
143,max,0.5,0.75,0.9482758620689655,0.9399893786510887,0.9943820224719101,0.9664209664209664,0.7980279231292102
144,max,0.6,0.0,0.7850761954808197,0.974624060150376,0.7307963354474982,0.8352799033427306,0.7980279231292102
145,max,0.6,0.25,0.9574356279558591,0.9508086253369272,0.9943622269203665,0.9720978298312091,0.7980279231292102
146,max,0.6,0.5,0.9574356279558591,0.9508086253369272,0.9943622269203665,0.9720978298312091,0.7980279231292102
147,max,0.6,0.75,0.9574356279558591,0.9508086253369272,0.9943622269203665,0.9720978298312091,0.7980279231292102
148,max,0.7000000000000001,0.0,0.8192011212333566,0.9802955665024631,0.766859344894027,0.8605405405405405,0.7980279231292102
149,max,0.7000000000000001,0.25,0.9684653118430273,0.9635854341736695,0.9942196531791907,0.9786628733997155,0.7980279231292102
150,max,0.7000000000000001,0.5,0.9684653118430273,0.9635854341736695,0.9942196531791907,0.9786628733997155,0.7980279231292102
151,max,0.7000000000000001,0.75,0.9684653118430273,0.9635854341736695,0.9942196531791907,0.9786628733997155,0.7980279231292102
152,max,0.8,0.0,0.8571428571428571,0.9842829076620825,0.7965023847376789,0.8804920913884007,0.7980279231292102
153,max,0.8,0.25,0.9758403361344538,0.9690402476780186,0.9952305246422893,0.9819607843137255,0.7980279231292102
154,max,0.8,0.5,0.9758403361344538,0.9690402476780186,0.9952305246422893,0.9819607843137255,0.7980279231292102
155,max,0.8,0.75,0.9758403361344538,0.9690402476780186,0.9952305246422893,0.9819607843137255,0.7980279231292102
156,max,0.9,0.0,0.8991596638655462,0.975609756097561,0.7843137254901961,0.8695652173913043,0.7980279231292102
157,max,0.9,0.25,0.9726890756302521,0.9483568075117371,0.9901960784313726,0.9688249400479616,0.7980279231292102
158,max,0.9,0.5,0.9726890756302521,0.9483568075117371,0.9901960784313726,0.9688249400479616,0.7980279231292102
159,max,0.9,0.75,0.9726890756302521,0.9483568075117371,0.9901960784313726,0.9688249400479616,0.7980279231292102
