,Method,Rejection Rate,Accuracy,Precision,Recall,F1-Score,AU-ARC
53,min,0.65,0.9452593917710197,0.9465431218816821,0.9445234708392604,0.9455322178711285,0.8569013971656935
54,min,0.7000000000000001,0.9553422370617696,0.9560439560439561,0.9598108747044918,0.9579237121510028,0.8569013971656935
55,min,0.75,0.9654481722583875,0.9726672950047125,0.9626865671641791,0.9676511954992968,0.8569013971656935
56,min,0.8,0.971195992485911,0.9767441860465116,0.9699769053117783,0.9733487833140209,0.8569013971656935
57,min,0.85,0.9724540901502504,0.9769938650306749,0.9725190839694656,0.9747513389441469,0.8569013971656935
58,min,0.9,0.9799749687108886,0.9923664122137404,0.967741935483871,0.9798994974874372,0.8569013971656935
59,min,0.9500000000000001,0.9875,1.0,0.9752475247524752,0.9874686716791979,0.8569013971656935
60,max,0.0,0.8106449592986851,0.8059133489461359,0.7642976124375347,0.7845540039897406,0.862870011176609
61,max,0.05,0.8195359873451095,0.8162327718223583,0.7760629004076878,0.7956411404687267,0.862870011176609
62,max,0.1,0.8310839014887992,0.8315306456899377,0.7837503861600247,0.8069338422391857,0.862870011176609
63,max,0.15,0.8428108426635239,0.8465869106263195,0.7922291735265065,0.8185065487327777,0.862870011176609
64,max,0.2,0.8545710707576706,0.861236802413273,0.8028119507908612,0.8309987265781336,0.862870011176609
65,max,0.25,0.8672566371681416,0.8769665187575635,0.816066066066066,0.8454209605288742,0.862870011176609
66,max,0.3,0.8760286225402505,0.8914261094355881,0.8243027888446215,0.8565514386255434,0.862870011176609
67,max,0.35000000000000003,0.8871123097669043,0.9056169429097606,0.8377342419080068,0.870353982300885,0.862870011176609
68,max,0.4,0.8989772490085577,0.9188264058679707,0.8552571688666363,0.8859028760018859,0.862870011176609
69,max,0.45,0.9096083788706739,0.9283097854526426,0.872173058013766,0.8993662864385298,0.862870011176609
70,max,0.5,0.9198597545704984,0.9382716049382716,0.8884165781083954,0.9126637554585153,0.862870011176609
71,max,0.55,0.92960489705064,0.9439083232810616,0.9072463768115943,0.9252143068282589,0.862870011176609
72,max,0.6,0.9373825923606762,0.9531043593130779,0.9179389312977099,0.9351911860012961,0.862870011176609
73,max,0.65,0.9445438282647585,0.9606126914660832,0.9287729196050776,0.9444245249193259,0.862870011176609
74,max,0.7000000000000001,0.9545075125208681,0.9715447154471545,0.9416863672182821,0.9563825530212084,0.862870011176609
75,max,0.75,0.957436154231347,0.9743589743589743,0.9491525423728814,0.9615906009941256,0.862870011176609
76,max,0.8,0.9693174702567313,0.9838709677419355,0.964172813487882,0.9739222990952634,0.862870011176609
77,max,0.85,0.9774624373956594,0.989145183175034,0.9745989304812834,0.9818181818181818,0.862870011176609
78,max,0.9,0.9824780976220275,0.9905482041587902,0.9831144465290806,0.9868173258003766,0.862870011176609
79,max,0.9500000000000001,0.985,0.9930313588850174,0.986159169550173,0.9895833333333334,0.862870011176609
