,Method,Rejection Rate,Rejection Threshold,Accuracy,Precision,Recall,F1-Score,AU-ARC
47,median,0.1,0.75,0.8883323512080141,0.8058405682715075,0.6660143509458578,0.7292857142857143,0.8564216589965894
48,median,0.2,0.0,0.8791846204839244,0.8905228758169934,0.4515327257663629,0.5992303463441452,0.8564216589965894
49,median,0.2,0.25,0.9163075903215114,0.8538306451612904,0.7017398508699254,0.770350159163256,0.8564216589965894
50,median,0.2,0.5,0.9192906861120318,0.8629032258064516,0.7091963545981773,0.7785356980445657,0.8564216589965894
51,median,0.2,0.75,0.9192906861120318,0.8629032258064516,0.7091963545981773,0.7785356980445657,0.8564216589965894
52,median,0.3,0.0,0.9174242424242425,0.9183303085299456,0.5641025641025641,0.6988950276243094,0.8564216589965894
53,median,0.3,0.25,0.9429924242424242,0.9016172506738545,0.745819397993311,0.8163514338010982,0.8564216589965894
54,median,0.3,0.5,0.9435606060606061,0.9020134228187919,0.7491638795986622,0.8185140073081608,0.8564216589965894
55,median,0.3,0.75,0.9435606060606061,0.9020134228187919,0.7491638795986622,0.8185140073081608,0.8564216589965894
56,median,0.4,0.0,0.9529385771100309,0.946236559139785,0.7006369426751592,0.8051235132662397,0.8564216589965894
57,median,0.4,0.25,0.9639858594785683,0.9395085066162571,0.7914012738853503,0.8591184096802075,0.8564216589965894
58,median,0.4,0.5,0.964206805125939,0.939622641509434,0.7929936305732485,0.8601036269430051,0.8564216589965894
59,median,0.4,0.75,0.964206805125939,0.939622641509434,0.7929936305732485,0.8601036269430051,0.8564216589965894
60,median,0.5,0.0,0.9779899230973217,0.9748603351955307,0.8250591016548463,0.8937259923175416,0.8564216589965894
61,median,0.5,0.25,0.979315831344471,0.9752066115702479,0.8368794326241135,0.9007633587786259,0.8564216589965894
62,median,0.5,0.5,0.979315831344471,0.9752066115702479,0.8368794326241135,0.9007633587786259,0.8564216589965894
63,median,0.5,0.75,0.979315831344471,0.9752066115702479,0.8368794326241135,0.9007633587786259,0.8564216589965894
64,median,0.6,0.0,0.9877361617500828,0.9929078014184397,0.8888888888888888,0.9380234505862647,0.8564216589965894
65,median,0.6,0.25,0.9877361617500828,0.9929078014184397,0.8888888888888888,0.9380234505862647,0.8564216589965894
66,median,0.6,0.5,0.9877361617500828,0.9929078014184397,0.8888888888888888,0.9380234505862647,0.8564216589965894
67,median,0.6,0.75,0.9877361617500828,0.9929078014184397,0.8888888888888888,0.9380234505862647,0.8564216589965894
68,median,0.7000000000000001,0.0,0.9946973044631021,0.9952830188679245,0.9504504504504504,0.9723502304147466,0.8564216589965894
69,median,0.7000000000000001,0.25,0.9946973044631021,0.9952830188679245,0.9504504504504504,0.9723502304147466,0.8564216589965894
70,median,0.7000000000000001,0.5,0.9946973044631021,0.9952830188679245,0.9504504504504504,0.9723502304147466,0.8564216589965894
71,median,0.7000000000000001,0.75,0.9946973044631021,0.9952830188679245,0.9504504504504504,0.9723502304147466,0.8564216589965894
72,median,0.8,0.0,0.9966865473823724,0.9932885906040269,0.9736842105263158,0.9833887043189369,0.8564216589965894
73,median,0.8,0.25,0.9966865473823724,0.9932885906040269,0.9736842105263158,0.9833887043189369,0.8564216589965894
74,median,0.8,0.5,0.9966865473823724,0.9932885906040269,0.9736842105263158,0.9833887043189369,0.8564216589965894
75,median,0.8,0.75,0.9966865473823724,0.9932885906040269,0.9736842105263158,0.9833887043189369,0.8564216589965894
76,median,0.9,0.0,0.9973509933774835,0.9859154929577465,0.9859154929577465,0.9859154929577465,0.8564216589965894
77,median,0.9,0.25,0.9973509933774835,0.9859154929577465,0.9859154929577465,0.9859154929577465,0.8564216589965894
78,median,0.9,0.5,0.9973509933774835,0.9859154929577465,0.9859154929577465,0.9859154929577465,0.8564216589965894
79,median,0.9,0.75,0.9973509933774835,0.9859154929577465,0.9859154929577465,0.9859154929577465,0.8564216589965894
80,min,0.0,0.0,0.8159639352956776,0.8548621190130624,0.3137986148108684,0.45908028059236167,0.8276105598817068
81,min,0.0,0.25,0.8529567753911429,0.7615803814713896,0.595631326584976,0.6684603886397609,0.8276105598817068
82,min,0.0,0.5,0.8590559533280298,0.7670603674540682,0.6228023441662227,0.6874448691561306,0.8276105598817068
83,min,0.0,0.75,0.8590559533280298,0.7670603674540682,0.6228023441662227,0.6874448691561306,0.8276105598817068
84,min,0.1,0.0,0.8444313494401886,0.8548621190130624,0.3812297734627832,0.5273052820053715,0.8276105598817068
85,min,0.1,0.25,0.880819092516205,0.7902208201892744,0.6485436893203883,0.71240668325631,0.8276105598817068
86,min,0.1,0.5,0.8843547436652917,0.804975922953451,0.6491909385113268,0.7187388032963096,0.8276105598817068
87,min,0.1,0.75,0.8843547436652917,0.804975922953451,0.6491909385113268,0.7187388032963096,0.8276105598817068
88,min,0.2,0.0,0.8758700696055685,0.8548621190130624,0.47576736672051695,0.6113129216398547,0.8276105598817068
89,min,0.2,0.25,0.9075240304938681,0.8406813627254509,0.6777059773828756,0.7504472271914132,0.8276105598817068
90,min,0.2,0.5,0.9098442161087172,0.8526422764227642,0.6777059773828756,0.7551755175517552,0.8276105598817068
91,min,0.2,0.75,0.9098442161087172,0.8526422764227642,0.6777059773828756,0.7551755175517552,0.8276105598817068
92,min,0.3,0.0,0.906060606060606,0.8548621190130624,0.5979695431472081,0.7037037037037037,0.8276105598817068
93,min,0.3,0.25,0.9287878787878788,0.8603550295857988,0.7380710659898477,0.7945355191256831,0.8276105598817068
94,min,0.3,0.5,0.9306818181818182,0.8697729988052568,0.7390862944162436,0.7991218441273326,0.8276105598817068
95,min,0.3,0.75,0.9306818181818182,0.8697729988052568,0.7390862944162436,0.7991218441273326,0.8276105598817068
96,min,0.4,0.0,0.9381352187361909,0.8571428571428571,0.7636363636363637,0.8076923076923077,0.8276105598817068
97,min,0.4,0.25,0.9414494034467521,0.8729689807976366,0.7675324675324675,0.8168624740843123,0.8276105598817068
98,min,0.4,0.5,0.9421122403888643,0.8791044776119403,0.7649350649350649,0.8180555555555555,0.8276105598817068
99,min,0.4,0.75,0.9421122403888643,0.8791044776119403,0.7649350649350649,0.8180555555555555,0.8276105598817068
100,min,0.5,0.0,0.9350304958896845,0.8536155202821869,0.7492260061919505,0.7980214344600165,0.8276105598817068
101,min,0.5,0.25,0.939538583929992,0.8745519713261649,0.7554179566563467,0.8106312292358804,0.8276105598817068
102,min,0.5,0.5,0.9413948554760011,0.8842676311030742,0.7569659442724458,0.8156797331109258,0.8276105598817068
103,min,0.5,0.75,0.9413948554760011,0.8842676311030742,0.7569659442724458,0.8156797331109258,0.8276105598817068
104,min,0.6,0.0,0.9337089824328804,0.8518518518518519,0.7301587301587301,0.7863247863247863,0.8276105598817068
105,min,0.6,0.25,0.9376864434869076,0.8708920187793427,0.7361111111111112,0.7978494623655914,0.8276105598817068
106,min,0.6,0.5,0.9396751740139211,0.8815165876777251,0.7380952380952381,0.8034557235421166,0.8276105598817068
107,min,0.6,0.75,0.9396751740139211,0.8815165876777251,0.7380952380952381,0.8034557235421166,0.8276105598817068
108,min,0.7000000000000001,0.0,0.9350419796730004,0.8511326860841424,0.7225274725274725,0.7815750371471025,0.8276105598817068
109,min,0.7000000000000001,0.25,0.9354838709677419,0.8562091503267973,0.7197802197802198,0.7820895522388059,0.8276105598817068
110,min,0.7000000000000001,0.5,0.9376933274414494,0.8704318936877077,0.7197802197802198,0.7879699248120301,0.8276105598817068
111,min,0.7000000000000001,0.75,0.9376933274414494,0.8704318936877077,0.7197802197802198,0.7879699248120301,0.8276105598817068
112,min,0.8,0.0,0.9317428760768721,0.8186274509803921,0.7167381974248928,0.7643020594965675,0.8276105598817068
