,Method,Rejection Rate,Accuracy,Precision,Recall,F1-Score,AU-ARC
35,median,0.75,0.9952279957582184,0.9943181818181818,0.9562841530054644,0.9749303621169917,0.9093251434998513
36,median,0.8,0.9966865473823724,0.9932885906040269,0.9736842105263158,0.9833887043189369,0.9093251434998513
37,median,0.85,0.9973498233215548,0.9905660377358491,0.9813084112149533,0.9859154929577465,0.9093251434998513
38,median,0.9,0.9973509933774835,0.9859154929577465,0.9859154929577465,0.9859154929577465,0.9093251434998513
39,median,0.9500000000000001,0.9947089947089947,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.9093251434998513
40,min,0.0,0.8552108194112967,0.760797342192691,0.6100159829515184,0.6771141336487285,0.878749886847391
41,min,0.05,0.8688066992323796,0.778421433743664,0.6290228203627852,0.6957928802588996,0.878749886847391
42,min,0.1,0.8831761932822628,0.8022508038585209,0.6459546925566343,0.7156686984582288,0.878749886847391
43,min,0.15,0.8962720324442365,0.8250226654578422,0.658465991316932,0.7323943661971831,0.878749886847391
44,min,0.2,0.909181305933046,0.8513238289205702,0.6752827140549273,0.7531531531531531,0.878749886847391
45,min,0.25,0.920098992398798,0.8622620380739082,0.7006369426751592,0.7730923694779116,0.878749886847391
46,min,0.3,0.9301136363636363,0.8675417661097852,0.7380710659898477,0.7975863960504662,0.878749886847391
47,min,0.35000000000000003,0.9377931878441771,0.878748370273794,0.7607223476297968,0.8154869933454325,0.878749886847391
48,min,0.4,0.9423331860362351,0.8781575037147102,0.7675324675324675,0.8191268191268192,0.878749886847391
49,min,0.45,0.9416726922149916,0.8816855753646677,0.7629733520336606,0.8180451127819549,0.878749886847391
50,min,0.5,0.9416600371254309,0.8830935251798561,0.760061919504644,0.8169717138103162,0.878749886847391
51,min,0.55,0.9404832056570418,0.8828451882845189,0.7429577464788732,0.8068833652007649,0.878749886847391
52,min,0.6,0.9403380841895923,0.8802816901408451,0.7440476190476191,0.8064516129032258,0.878749886847391
53,min,0.65,0.9393939393939394,0.875,0.7385321100917431,0.8009950248756219,0.878749886847391
54,min,0.7000000000000001,0.9385771100309324,0.8688524590163934,0.728021978021978,0.7922272047832586,0.878749886847391
55,min,0.75,0.9384941675503712,0.849802371541502,0.7337883959044369,0.7875457875457875,0.878749886847391
56,min,0.8,0.9370444002650762,0.8484848484848485,0.721030042918455,0.7795823665893271,0.878749886847391
57,min,0.85,0.9372791519434629,0.8601398601398601,0.7068965517241379,0.7760252365930599,0.878749886847391
58,min,0.9,0.9337748344370861,0.8736842105263158,0.6859504132231405,0.7685185185185185,0.878749886847391
59,min,0.9500000000000001,0.9417989417989417,0.9,0.7258064516129032,0.8035714285714286,0.878749886847391
60,max,0.0,0.8552108194112967,0.760797342192691,0.6100159829515184,0.6771141336487285,0.9031684519618746
61,max,0.05,0.8579204466154919,0.7648686030428768,0.6199551569506726,0.6848297213622291,0.9031684519618746
62,max,0.1,0.8738951090159104,0.7932618683001531,0.6387176325524044,0.7076502732240437,0.9031684519618746
63,max,0.15,0.891124629542973,0.8207792207792208,0.6587908269631688,0.730917501927525,0.9031684519618746
64,max,0.2,0.90586675505469,0.8414985590778098,0.6849100860046912,0.7551724137931034,0.9031684519618746
65,max,0.25,0.9188615874138236,0.8687830687830688,0.7102076124567474,0.7815326035221323,0.9031684519618746
66,max,0.3,0.9329545454545455,0.8916666666666667,0.7401185770750988,0.8088552915766739,0.9031684519618746
67,max,0.35000000000000003,0.9447277177238426,0.9123505976095617,0.7701793721973094,0.835258358662614,0.9031684519618746
68,max,0.4,0.9555899248784799,0.933933933933934,0.7984595635430038,0.8608996539792387,0.9031684519618746
69,max,0.45,0.9636056881176187,0.9435626102292769,0.8180428134556575,0.8763308763308764,0.9031684519618746
70,max,0.5,0.9726862901087244,0.9691991786447639,0.8428571428571429,0.9016236867239733,0.9031684519618746
71,max,0.55,0.9770182675309369,0.9787234042553191,0.8571428571428571,0.9139072847682119,0.9031684519618746
72,max,0.6,0.9824328803447133,0.994475138121547,0.8759124087591241,0.9314359637774903,0.9031684519618746
73,max,0.65,0.9878787878787879,0.9968847352024922,0.9116809116809117,0.9523809523809523,0.9031684519618746
74,max,0.7000000000000001,0.9911621741051702,0.9965870307167235,0.9389067524115756,0.9668874172185431,0.9031684519618746
75,max,0.75,0.9941675503711559,0.9961977186311787,0.9632352941176471,0.9794392523364486,0.9031684519618746
76,max,0.8,0.9960238568588469,0.9956140350877193,0.978448275862069,0.9869565217391304,0.9031684519618746
77,max,0.85,0.9964664310954063,0.9945652173913043,0.9838709677419355,0.9891891891891892,0.9031684519618746
78,max,0.9,0.9960264900662251,0.9928057553956835,0.9857142857142858,0.989247311827957,0.9031684519618746
79,max,0.9500000000000001,0.9947089947089947,0.9887640449438202,0.9887640449438202,0.9887640449438202,0.9031684519618746
