,Method,Rejection Rate,Accuracy,Precision,Recall,F1-Score,AU-ARC
59,min,0.9500000000000001,1.0,1.0,1.0,1.0,0.9405707796947349
60,max,0.0,0.96,0.963758389261745,0.9560585885486018,0.9598930481283422,0.9448629617043317
61,max,0.05,0.9736842105263158,0.9747899159663865,0.9727463312368972,0.9737670514165793,0.9448629617043317
62,max,0.1,0.9840740740740741,0.9880329094988781,0.9799703264094956,0.9839851024208566,0.9448629617043317
63,max,0.15,0.9901960784313726,0.9898753894080997,0.990646921278254,0.9902610050642774,0.9448629617043317
64,max,0.2,0.9920833333333333,0.9917423616845582,0.9925619834710744,0.9921520033044197,0.9448629617043317
65,max,0.25,0.9946666666666667,0.9929639401934917,0.9964695498676082,0.9947136563876652,0.9448629617043317
66,max,0.3,0.9966666666666667,0.9951171875,0.9980411361410382,0.9965770171149144,0.9448629617043317
67,max,0.35000000000000003,0.9969230769230769,0.9957582184517497,0.997874601487779,0.9968152866242038,0.9448629617043317
68,max,0.4,0.9988888888888889,1.0,0.9976798143851509,0.9988385598141696,0.9448629617043317
69,max,0.45,0.9987878787878788,1.0,0.9974293059125964,0.9987129987129987,0.9448629617043317
70,max,0.5,0.9986666666666667,1.0,0.9970544918998527,0.9985250737463127,0.9448629617043317
71,max,0.55,0.9985185185185185,1.0,0.9967051070840197,0.9983498349834984,0.9448629617043317
72,max,0.6,0.9991666666666666,1.0,0.9983221476510067,0.9991603694374476,0.9448629617043317
73,max,0.65,0.9990476190476191,1.0,0.9977924944812362,0.9988950276243094,0.9448629617043317
74,max,0.7000000000000001,0.9988888888888889,1.0,0.9974025974025974,0.9986996098829649,0.9448629617043317
75,max,0.75,0.9986666666666667,1.0,0.9966216216216216,0.9983079526226735,0.9448629617043317
76,max,0.8,0.9983333333333333,1.0,0.9954128440366973,0.9977011494252873,0.9448629617043317
77,max,0.85,1.0,1.0,1.0,1.0,0.9448629617043317
78,max,0.9,1.0,1.0,1.0,1.0,0.9448629617043317
79,max,0.9500000000000001,1.0,1.0,1.0,1.0,0.9448629617043317
