,Method,Rejection Rate,Accuracy,Precision,Recall,F1-Score,AU-ARC
43,min,0.15,0.8786460770550616,0.7755474452554745,0.6150506512301013,0.6860371267150929,0.8997041528943566
44,min,0.2,0.8916141862777593,0.7926315789473685,0.6223140495867768,0.6972222222222222,0.8997041528943566
45,min,0.25,0.9098462082375818,0.84125,0.6373106060606061,0.7252155172413793,0.8997041528943566
46,min,0.3,0.9257575757575758,0.8753846153846154,0.6465909090909091,0.7437908496732026,0.8997041528943566
47,min,0.35000000000000003,0.9410564960228431,0.9223484848484849,0.6625850340136055,0.7711797307996833,0.8997041528943566
48,min,0.4,0.9511710119310649,0.9399538106235565,0.6760797342192691,0.7864734299516908,0.8997041528943566
49,min,0.45,0.9570980959267293,0.9436997319034852,0.6915520628683693,0.7981859410430839,0.8997041528943566
50,min,0.5,0.966056748872978,0.964968152866242,0.7214285714285714,0.8256130790190735,0.8997041528943566
51,min,0.55,0.974366529169122,0.9712230215827338,0.7736389684813754,0.861244019138756,0.8997041528943566
52,min,0.6,0.9814385150812065,0.9875518672199171,0.8178694158075601,0.8947368421052632,0.8997041528943566
53,min,0.65,0.9840909090909091,0.9948453608247423,0.8247863247863247,0.9018691588785047,0.8997041528943566
54,min,0.7000000000000001,0.9898365002209456,1.0,0.8802083333333334,0.9362880886426593,0.8997041528943566
55,min,0.75,0.9931071049840933,1.0,0.9202453987730062,0.9584664536741214,0.8997041528943566
56,min,0.8,0.9960238568588469,1.0,0.9545454545454546,0.9767441860465116,0.8997041528943566
57,min,0.85,0.9964664310954063,1.0,0.9642857142857143,0.9818181818181818,0.8997041528943566
58,min,0.9,0.9973509933774835,1.0,0.9787234042553191,0.989247311827957,0.8997041528943566
59,min,0.9500000000000001,0.9973544973544973,1.0,0.9873417721518988,0.9936305732484076,0.8997041528943566
60,max,0.0,0.8627684964200477,0.7758846657929227,0.630793819925413,0.6958565971201881,0.9042814453842992
61,max,0.05,0.8718771807397069,0.7840172786177105,0.6379613356766256,0.7034883720930233,0.9042814453842992
62,max,0.1,0.8868591632292281,0.8076923076923077,0.65625,0.7241379310344828,0.9042814453842992
63,max,0.15,0.9020433629698955,0.8325872873769025,0.6783369803063457,0.747588424437299,0.9042814453842992
64,max,0.2,0.9171362280411004,0.8639593908629442,0.6992604765817584,0.7729336966394187,0.9042814453842992
65,max,0.25,0.9298214601378822,0.8973471741637832,0.716390423572744,0.7967229902713774,0.9042814453842992
66,max,0.3,0.9382575757575757,0.9113756613756614,0.7267932489451476,0.8086854460093896,0.9042814453842992
67,max,0.35000000000000003,0.9471751988578422,0.9236417033773862,0.7523923444976076,0.8292682926829268,0.9042814453842992
68,max,0.4,0.9573574900574459,0.9385113268608414,0.7891156462585034,0.8573540280857354,0.9042814453842992
69,max,0.45,0.967944082911545,0.9655172413793104,0.81421647819063,0.8834355828220859,0.9042814453842992
70,max,0.5,0.9758684699018828,0.975051975051975,0.8558394160583942,0.9115646258503401,0.9042814453842992
71,max,0.55,0.9773129051266942,0.975929978118162,0.87109375,0.9205366357069144,0.9042814453842992
72,max,0.6,0.9784554192906861,0.9794050343249427,0.8842975206611571,0.9294245385450597,0.9042814453842992
73,max,0.65,0.9787878787878788,0.9854014598540146,0.8901098901098901,0.9353348729792148,0.9042814453842992
74,max,0.7000000000000001,0.9814405656208572,0.9894459102902374,0.9079903147699758,0.946969696969697,0.9042814453842992
75,max,0.75,0.9814422057264051,0.9913544668587896,0.9148936170212766,0.9515905947441217,0.9042814453842992
76,max,0.8,0.9880715705765407,0.9901315789473685,0.9525316455696202,0.9709677419354839,0.9042814453842992
77,max,0.85,0.9902826855123675,0.9915966386554622,0.963265306122449,0.9772256728778468,0.9042814453842992
78,max,0.9,0.9880794701986755,0.984,0.9461538461538461,0.9647058823529412,0.9042814453842992
79,max,0.9500000000000001,0.9920634920634921,1.0,0.9565217391304348,0.9777777777777777,0.9042814453842992
