,Model,Method,Rejection Rate,Accuracy,Precision,Recall,F1-Score,AU-ARC
18,Gradient_Boosting,min,0.9,0.9973509933774835,1.0,0.6,0.75,0.9141911133201596
19,Gradient_Boosting,min,0.9500000000000001,0.9973544973544973,1.0,0.5,0.6666666666666666,0.9141911133201596
0,AdaBoost,min,0.0,0.8575974542561655,0.7545973367152822,0.633990410229089,0.6890561667631732,0.9132763732515937
1,AdaBoost,min,0.05,0.875645498953245,0.7982770997846375,0.645760743321719,0.7139646869983949,0.9132763732515937
2,AdaBoost,min,0.1,0.8931938715380082,0.8232931726907631,0.6699346405228758,0.7387387387387387,0.9132763732515937
3,AdaBoost,min,0.15,0.9079706754016534,0.8506787330316742,0.6886446886446886,0.7611336032388664,0.9132763732515937
4,AdaBoost,min,0.2,0.92243950944647,0.8836734693877552,0.7098360655737705,0.7872727272727272,0.9132763732515937
5,AdaBoost,min,0.25,0.9383065228919922,0.9129930394431555,0.7417530631479736,0.8185127405096204,0.9132763732515937
6,AdaBoost,min,0.3,0.9503787878787879,0.9417989417989417,0.7655913978494624,0.8446026097271648,0.9132763732515937
7,AdaBoost,min,0.35000000000000003,0.9612482153783398,0.9547581903276131,0.7917205692108668,0.8656294200848657,0.9132763732515937
8,AdaBoost,min,0.4,0.9703932832523199,0.9722735674676525,0.8155038759689922,0.8870151770657673,0.9132763732515937
9,AdaBoost,min,0.45,0.977825982164377,0.989451476793249,0.8435251798561151,0.9106796116504854,0.9132763732515937
10,AdaBoost,min,0.5,0.9843542826836383,0.9954128440366973,0.8839103869653768,0.9363538295577131,0.9132763732515937
11,AdaBoost,min,0.55,0.9882144961697112,0.9975062344139651,0.9111617312072893,0.9523809523809523,0.9132763732515937
12,AdaBoost,min,0.6,0.9923765329797812,0.9973890339425587,0.9455445544554455,0.9707750952986023,0.9132763732515937
13,AdaBoost,min,0.65,0.9928030303030303,0.9971098265895953,0.9504132231404959,0.9732016925246827,0.9132763732515937
